Conc1	1.8E-05	
Start1	2040.46	
Stop1	3240.66	
Kobs	579.735604579176	
Error Kobs	0	
Koff	0.717945856335516	
Error Koff	NaN	
Time1	Data1	Fit1	
2112.06	0.13434652	0.13142003	
2112.26	0.1338209	0.13142003	
2112.46	0.13382964	0.13142003	
2112.66	0.133964	0.13142003	
2112.86	0.13424006	0.13142003	
2113.06	0.13454994	0.13142003	
2113.26	0.13476507	0.13142003	
2113.46	0.13465059	0.13142003	
2113.66	0.13510075	0.13142003	
2113.86	0.13491738	0.13142003	
2114.06	0.13565215	0.13142003	
2114.26	0.1358727	0.13142003	
2114.46	0.13594072	0.13142003	
2114.66	0.13580474	0.13142003	
2114.86	0.1353466	0.13142003	
2115.06	0.135214	0.13142003	
2115.26	0.13510327	0.13142003	
2115.46	0.1346693	0.13142003	
2115.66	0.13414545	0.13142003	
2115.86	0.13383242	0.13142003	
2116.06	0.13379551	0.13142003	
2116.26	0.13415679	0.13142003	
2116.46	0.13410717	0.13142003	
2116.66	0.13408343	0.13142003	
2116.86	0.13428341	0.13142003	
2117.06	0.13391384	0.13142003	
2117.26	0.13382919	0.13142003	
2117.46	0.13328182	0.13142003	
2117.66	0.13312266	0.13142003	
2117.86	0.13307223	0.13142003	
2118.06	0.13317622	0.13142003	
2118.26	0.13303779	0.13142003	
2118.46	0.13304545	0.13142003	
2118.66	0.13278505	0.13142003	
2118.86	0.13265467	0.13142003	
2119.06	0.13270181	0.13142003	
2119.26	0.13296069	0.13142003	
2119.46	0.13323682	0.13142003	
2119.66	0.13341164	0.13142003	
2119.86	0.13333442	0.13142003	
2120.06	0.13363953	0.13142003	
2120.26	0.13391423	0.13142003	
2120.46	0.13355683	0.13142003	
2120.66	0.13347443	0.13142003	
2120.86	0.13354879	0.13142003	
2121.06	0.1334835	0.13142003	
2121.26	0.13318856	0.13142003	
2121.46	0.13263648	0.13142003	
2121.66	0.13275355	0.13142003	
2121.86	0.13257953	0.13142003	
2122.06	0.1318894	0.13142003	
2122.26	0.13190277	0.13142003	
2122.46	0.13167031	0.13142003	
2122.66	0.13167113	0.13142003	
2122.86	0.13201724	0.13142003	
2123.06	0.13249544	0.13142003	
2123.26	0.13244989	0.13142003	
2123.46	0.13249097	0.13142003	
2123.66	0.13222009	0.13142003	
2123.86	0.13209519	0.13142003	
2124.06	0.1319962	0.13142003	
2124.26	0.1323523	0.13142003	
2124.46	0.13218759	0.13142003	
2124.66	0.13242021	0.13142003	
2124.86	0.1324928	0.13142003	
2125.06	0.13263251	0.13142003	
2125.26	0.13287917	0.13142003	
2125.46	0.13329702	0.13142003	
2125.66	0.13334779	0.13142003	
2125.86	0.13303515	0.13142003	
2126.06	0.13288262	0.13142003	
2126.26	0.13289176	0.13142003	
2126.46	0.13289671	0.13142003	
2126.66	0.13331291	0.13142003	
2126.86	0.13337	0.13142003	
2127.06	0.13335198	0.13142003	
2127.26	0.13228318	0.13142003	
2127.46	0.13256995	0.13142003	
2127.66	0.13243559	0.13142003	
2127.86	0.13204589	0.13142003	
2128.06	0.13182208	0.13142003	
2128.26	0.1319739	0.13142003	
2128.46	0.13167112	0.13142003	
2128.66	0.13168715	0.13142003	
2128.86	0.13168811	0.13142003	
2129.06	0.13173951	0.13142003	
2129.26	0.13187717	0.13142003	
2129.46	0.13163061	0.13142003	
2129.66	0.13110949	0.13142003	
2129.86	0.13110405	0.13142003	
2130.06	0.13110275	0.13142003	
2130.26	0.13082154	0.13142003	
2130.46	0.13100403	0.13142003	
2130.66	0.13135732	0.13142003	
2130.86	0.13143638	0.13142003	
2131.06	0.13194699	0.13142003	
2131.26	0.13212215	0.13142003	
2131.46	0.13248696	0.13142003	
2131.66	0.13246587	0.13142003	
2131.86	0.13211226	0.13142003	
2132.06	0.13216431	0.13142003	
2132.26	0.13265919	0.13142003	
2132.46	0.13284131	0.13142003	
2132.66	0.13268364	0.13142003	
2132.86	0.13286799	0.13142003	
2133.06	0.13265195	0.13142003	
2133.26	0.13184821	0.13142003	
2133.46	0.13150054	0.13142003	
2133.66	0.13134446	0.13142003	
2133.86	0.13115816	0.13142003	
2134.06	0.13067376	0.13142003	
2134.26	0.13044692	0.13142003	
2134.46	0.13084747	0.13142003	
2134.66	0.13094866	0.13142003	
2134.86	0.13131259	0.13142003	
2135.06	0.13166816	0.13142003	
2135.26	0.1314282	0.13142003	
2135.46	0.13144203	0.13142003	
2135.66	0.13118017	0.13142003	
2135.86	0.13108131	0.13142003	
2136.06	0.13134328	0.13142003	
2136.26	0.13138972	0.13142003	
2136.46	0.13101811	0.13142003	
2136.66	0.13056836	0.13142003	
2136.86	0.130869	0.13142003	
2137.06	0.13014527	0.13142003	
2137.26	0.12942984	0.13142003	
2137.46	0.12917276	0.13142003	
2137.66	0.12911116	0.13142003	
2137.86	0.12874447	0.13142003	
2138.06	0.12905441	0.13142003	
2138.26	0.12969747	0.13142003	
2138.46	0.1300137	0.13142003	
2138.66	0.13061134	0.13142003	
2138.86	0.13173991	0.13142003	
2139.06	0.13190817	0.13142003	
2139.26	0.13199157	0.13142003	
2139.46	0.13225628	0.13142003	
2139.66	0.13199134	0.13142003	
2139.86	0.13226447	0.13142003	
2140.06	0.13196611	0.13142003	
2140.26	0.13160633	0.13142003	
2140.46	0.13128845	0.13142003	
2140.66	0.13115028	0.13142003	
2140.86	0.13081634	0.13142003	
2141.06	0.13027782	0.13142003	
2141.26	0.12929529	0.13142003	
2141.46	0.12906141	0.13142003	
2141.66	0.12944251	0.13142003	
2141.86	0.12948943	0.13142003	
2142.06	0.12984256	0.13142003	
2142.26	0.12995298	0.13142003	
2142.46	0.13038064	0.13142003	
2142.66	0.13060693	0.13142003	
2142.86	0.13058819	0.13142003	
2143.06	0.13041634	0.13142003	
2143.26	0.13067309	0.13142003	
2143.46	0.1305808	0.13142003	
2143.66	0.13068135	0.13142003	
2143.86	0.13119609	0.13142003	
2144.06	0.13114512	0.13142003	
2144.26	0.13093043	0.13142003	
2144.46	0.13114456	0.13142003	
2144.66	0.13106552	0.13142003	
2144.86	0.1310803	0.13142003	
2145.06	0.13134541	0.13142003	
2145.26	0.13095595	0.13142003	
2145.46	0.13154311	0.13142003	
2145.66	0.13164525	0.13142003	
2145.86	0.13134563	0.13142003	
2146.06	0.13094318	0.13142003	
2146.26	0.13087843	0.13142003	
2146.46	0.13084575	0.13142003	
2146.66	0.1300468	0.13142003	
2146.86	0.13040514	0.13142003	
2147.06	0.1308446	0.13142003	
2147.26	0.13098886	0.13142003	
2147.46	0.13029384	0.13142003	
2147.66	0.13004141	0.13142003	
2147.86	0.13016606	0.13142003	
2148.06	0.12951072	0.13142003	
2148.26	0.12928693	0.13142003	
2148.46	0.12930026	0.13142003	
2148.66	0.12878734	0.13142003	
2148.86	0.1289611	0.13142003	
2149.06	0.12881178	0.13142003	
2149.26	0.12852112	0.13142003	
2149.46	0.12841219	0.13142003	
2149.66	0.12794385	0.13142003	
2149.86	0.12753778	0.13142003	
2150.06	0.12729848	0.13142003	
2150.26	0.12766307	0.13142003	
2150.46	0.12804242	0.13142003	
2150.66	0.12813516	0.13142003	
2150.86	0.12931302	0.13142003	
2151.06	0.12990929	0.13142003	
2151.26	0.13045196	0.13142003	
2151.46	0.13043248	0.13142003	
2151.66	0.13096508	0.13142003	
2151.86	0.13117157	0.13142003	
2152.06	0.13080141	0.13142003	
2152.26	0.130735	0.13142003	
2152.46	0.1308639	0.13142003	
2152.66	0.13093559	0.13142003	
2152.86	0.13097621	0.13142003	
2153.06	0.13036236	0.13142003	
2153.26	0.13004779	0.13142003	
2153.46	0.12946471	0.13142003	
2153.66	0.12863171	0.13142003	
2153.86	0.12788665	0.13142003	
2154.06	0.12731244	0.13142003	
2154.26	0.12740579	0.13142003	
2154.46	0.12757592	0.13142003	
2154.66	0.12782616	0.13142003	
2154.86	0.12826042	0.13142003	
2155.06	0.12832842	0.13142003	
2155.26	0.12861468	0.13142003	
2155.46	0.12858226	0.13142003	
2155.66	0.12869336	0.13142003	
2155.86	0.12849196	0.13142003	
2156.06	0.1283807	0.13142003	
2156.26	0.12873737	0.13142003	
2156.46	0.12900918	0.13142003	
2156.66	0.12915877	0.13142003	
2156.86	0.12927934	0.13142003	
2157.06	0.1291603	0.13142003	
2157.26	0.1293083	0.13142003	
2157.46	0.12910389	0.13142003	
2157.66	0.12885169	0.13142003	
2157.86	0.12880128	0.13142003	
2158.06	0.12887991	0.13142003	
2158.26	0.12939883	0.13142003	
2158.46	0.12955161	0.13142003	
2158.66	0.12979799	0.13142003	
2158.86	0.1296438	0.13142003	
2159.06	0.1294786	0.13142003	
2159.26	0.1294432	0.13142003	
2159.46	0.12940564	0.13142003	
2159.66	0.1292028	0.13142003	
2159.86	0.12883759	0.13142003	
2160.06	0.12890843	0.13142003	
2160.26	0.12907447	0.13142003	
2160.46	0.12910858	0.13142003	
2160.66	0.12958638	0.13142003	
2160.86	0.1300894	0.13142003	
2161.06	0.12998275	0.13142003	
2161.26	0.13055804	0.13142003	
2161.46	0.13095357	0.13142003	
2161.66	0.13151529	0.13142003	
2161.86	0.13180123	0.13142003	
2162.06	0.1316667	0.13142003	
2162.26	0.13202711	0.13142003	
2162.46	0.13214687	0.13142003	
2162.66	0.13241758	0.13142003	
2162.86	0.13199132	0.13142003	
2163.06	0.13193454	0.13142003	
2163.26	0.13164215	0.13142003	
2163.46	0.13156108	0.13142003	
2163.66	0.13113687	0.13142003	
2163.86	0.13102326	0.13142003	
2164.06	0.13075345	0.13142003	
2164.26	0.13033449	0.13142003	
2164.46	0.12994413	0.13142003	
2164.66	0.13022427	0.13142003	
2164.86	0.12970334	0.13142003	
2165.06	0.1294575	0.13142003	
2165.26	0.12948921	0.13142003	
2165.46	0.12949242	0.13142003	
2165.66	0.12948821	0.13142003	
2165.86	0.12909344	0.13142003	
2166.06	0.12890561	0.13142003	
2166.26	0.1288983	0.13142003	
2166.46	0.12873715	0.13142003	
2166.66	0.12890135	0.13142003	
2166.86	0.1289563	0.13142003	
2167.06	0.12945473	0.13142003	
2167.26	0.12970284	0.13142003	
2167.46	0.13002688	0.13142003	
2167.66	0.12979711	0.13142003	
2167.86	0.13001777	0.13142003	
2168.06	0.12948418	0.13142003	
2168.26	0.12932747	0.13142003	
2168.46	0.12917666	0.13142003	
2168.66	0.12890006	0.13142003	
2168.86	0.12845597	0.13142003	
2169.06	0.12873421	0.13142003	
2169.26	0.12868186	0.13142003	
2169.46	0.12869611	0.13142003	
2169.66	0.12841008	0.13142003	
2169.86	0.12774329	0.13142003	
2170.06	0.12746366	0.13142003	
2170.26	0.12728416	0.13142003	
2170.46	0.12716617	0.13142003	
2170.66	0.12769958	0.13142003	
2170.86	0.12814469	0.13142003	
2171.06	0.12850706	0.13142003	
2171.26	0.12873773	0.13142003	
2171.46	0.12877623	0.13142003	
2171.66	0.12890983	0.13142003	
2171.86	0.12899215	0.13142003	
2172.06	0.1287642	0.13142003	
2172.26	0.12907194	0.13142003	
2172.46	0.12868107	0.13142003	
2172.66	0.12861672	0.13142003	
2172.86	0.12903884	0.13142003	
2173.06	0.12936845	0.13142003	
2173.26	0.12936784	0.13142003	
2173.46	0.12910751	0.13142003	
2173.66	0.12908355	0.13142003	
2173.86	0.12876796	0.13142003	
2174.06	0.12863777	0.13142003	
2174.26	0.12850968	0.13142003	
2174.46	0.12865993	0.13142003	
2174.66	0.12954736	0.13142003	
2174.86	0.12957956	0.13142003	
2175.06	0.12959472	0.13142003	
2175.26	0.12944888	0.13142003	
2175.46	0.12966639	0.13142003	
2175.66	0.1296026	0.13142003	
2175.86	0.12922255	0.13142003	
2176.06	0.12869336	0.13142003	
2176.26	0.12818768	0.13142003	
2176.46	0.12758855	0.13142003	
2176.66	0.1276472	0.13142003	
2176.86	0.12797246	0.13142003	
2177.06	0.12843599	0.13142003	
2177.26	0.12877314	0.13142003	
2177.46	0.12919772	0.13142003	
2177.66	0.12935415	0.13142003	
2177.86	0.12939405	0.13142003	
2178.06	0.12931543	0.13142003	
2178.26	0.12998245	0.13142003	
2178.46	0.13052638	0.13142003	
2178.66	0.13084144	0.13142003	
2178.86	0.13029969	0.13142003	
2179.06	0.13063227	0.13142003	
2179.26	0.13045123	0.13142003	
2179.46	0.1303776	0.13142003	
2179.66	0.1297964	0.13142003	
2179.86	0.12915973	0.13142003	
2180.06	0.12842309	0.13142003	
2180.26	0.12815793	0.13142003	
2180.46	0.12798247	0.13142003	
2180.66	0.12769659	0.13142003	
2180.86	0.1282199	0.13142003	
2181.06	0.12868681	0.13142003	
2181.26	0.12870542	0.13142003	
2181.46	0.1286767	0.13142003	
2181.66	0.12834056	0.13142003	
2181.86	0.12816234	0.13142003	
2182.06	0.12846934	0.13142003	
2182.26	0.12873634	0.13142003	
2182.46	0.12808864	0.13142003	
2182.66	0.1280758	0.13142003	
2182.86	0.12774379	0.13142003	
2183.06	0.12785745	0.13142003	
2183.26	0.12793731	0.13142003	
2183.46	0.12777328	0.13142003	
2183.66	0.1276999	0.13142003	
2183.86	0.12764678	0.13142003	
2184.06	0.12778163	0.13142003	
2184.26	0.12747685	0.13142003	
2184.46	0.12746816	0.13142003	
2184.66	0.12771489	0.13142003	
2184.86	0.12797183	0.13142003	
2185.06	0.12822487	0.13142003	
2185.26	0.12796702	0.13142003	
2185.46	0.12825074	0.13142003	
2185.66	0.12777754	0.13142003	
2185.86	0.12772785	0.13142003	
2186.06	0.12775378	0.13142003	
2186.26	0.1275202	0.13142003	
2186.46	0.12718235	0.13142003	
2186.66	0.1276869	0.13142003	
2186.86	0.12763995	0.13142003	
2187.06	0.12822559	0.13142003	
2187.26	0.12849685	0.13142003	
2187.46	0.12853061	0.13142003	
2187.66	0.12873237	0.13142003	
2187.86	0.1282238	0.13142003	
2188.06	0.12773527	0.13142003	
2188.26	0.12739537	0.13142003	
2188.46	0.12778085	0.13142003	
2188.66	0.12801331	0.13142003	
2188.86	0.12801163	0.13142003	
2189.06	0.1279157	0.13142003	
2189.26	0.12808702	0.13142003	
2189.46	0.12825957	0.13142003	
2189.66	0.12795537	0.13142003	
2189.86	0.12804284	0.13142003	
2190.06	0.12786594	0.13142003	
2190.26	0.12798347	0.13142003	
2190.46	0.12799522	0.13142003	
2190.66	0.12834089	0.13142003	
2190.86	0.12842904	0.13142003	
2191.06	0.12808282	0.13142003	
2191.26	0.12767699	0.13142003	
2191.46	0.12772729	0.13142003	
2191.66	0.12722203	0.13142003	
