Conc1	1E-07	
Start1	690.02	
Stop1	2789.83	
Kobs	0.0013827313005384	
Error Kobs	4.38955840558243E-06	
Koff	0.00297290149362234	
Error Koff	NaN	
Time1	Data1	Fit1	
1080.82	0.11333537	0.1142277	
1081.02	0.11358218	0.11426211	
1081.22	0.11420958	0.11429651	
1081.42	0.11393359	0.11433091	
1081.62	0.11411976	0.11436529	
1081.82	0.11422168	0.11439966	
1082.02	0.11423217	0.11443402	
1082.22	0.11464224	0.11446838	
1082.42	0.1146189	0.11450272	
1082.62	0.11456505	0.11453705	
1082.82	0.11431383	0.11457138	
1083.02	0.11435654	0.11460569	
1083.22	0.11420189	0.11464	
1083.42	0.11449864	0.1146743	
1083.62	0.11456417	0.11470858	
1083.82	0.11502703	0.11474286	
1084.02	0.11513343	0.11477713	
1084.22	0.11538456	0.11481139	
1084.42	0.11603552	0.11484563	
1084.62	0.11557752	0.11487987	
1084.82	0.11540801	0.1149141	
1085.02	0.11544495	0.11494832	
1085.22	0.11527121	0.11498254	
1085.42	0.1145186	0.11501674	
1085.62	0.11430384	0.11505093	
1085.82	0.1140354	0.11508511	
1086.02	0.11409534	0.11511929	
1086.22	0.11401413	0.11515345	
1086.42	0.11383004	0.1151876	
1086.62	0.11379259	0.11522175	
1086.82	0.11346461	0.11525588	
1087.02	0.11410129	0.11529001	
1087.22	0.11419935	0.11532413	
1087.42	0.11411936	0.11535823	
1087.62	0.11428078	0.11539233	
1087.82	0.11464807	0.11542642	
1088.02	0.11475212	0.1154605	
1088.22	0.11528857	0.11549457	
1088.42	0.11593482	0.11552863	
1088.62	0.11600389	0.11556268	
1088.82	0.11654808	0.11559672	
1089.02	0.11683786	0.11563075	
1089.22	0.11604286	0.11566477	
1089.42	0.1153602	0.11569879	
1089.62	0.11513757	0.11573279	
1089.82	0.11514934	0.11576678	
1090.02	0.11519307	0.11580077	
1090.22	0.11522728	0.11583474	
1090.42	0.11535886	0.11586871	
1090.62	0.11557194	0.11590267	
1090.82	0.11586232	0.11593661	
1091.02	0.11637128	0.11597055	
1091.22	0.11599362	0.11600448	
1091.42	0.11608734	0.1160384	
1091.62	0.11613854	0.11607231	
1091.82	0.11637478	0.11610621	
1092.02	0.11637246	0.1161401	
1092.22	0.11596415	0.11617398	
1092.42	0.11624251	0.11620785	
1092.62	0.1160686	0.11624172	
1092.82	0.11602935	0.11627557	
1093.02	0.11549904	0.11630941	
1093.22	0.11438796	0.11634325	
1093.42	0.11446584	0.11637707	
1093.62	0.11488618	0.11641089	
1093.82	0.11533175	0.1164447	
1094.02	0.11554271	0.11647849	
1094.22	0.11598033	0.11651228	
1094.42	0.11607973	0.11654606	
1094.62	0.116526	0.11657983	
1094.82	0.11714647	0.11661359	
1095.02	0.11677865	0.11664734	
1095.22	0.11626006	0.11668108	
1095.42	0.11656937	0.11671481	
1095.62	0.11660128	0.11674854	
1095.82	0.11680258	0.11678225	
1096.02	0.11659283	0.11681595	
1096.22	0.11625237	0.11684965	
1096.42	0.11647345	0.11688333	
1096.62	0.11632507	0.11691701	
1096.82	0.116071	0.11695068	
1097.02	0.11574944	0.11698433	
1097.22	0.11542561	0.11701798	
1097.42	0.1157222	0.11705162	
1097.62	0.11592084	0.11708525	
1097.82	0.1158112	0.11711887	
1098.02	0.11583611	0.11715248	
1098.22	0.11590709	0.11718608	
1098.42	0.11626476	0.11721967	
1098.62	0.11620695	0.11725326	
1098.82	0.11646579	0.11728683	
1099.02	0.1163131	0.1173204	
1099.22	0.11686133	0.11735395	
1099.42	0.11735899	0.1173875	
1099.62	0.11762728	0.11742103	
1099.82	0.11756601	0.11745456	
1100.02	0.11730776	0.11748808	
1100.22	0.1170012	0.11752159	
1100.42	0.11674984	0.11755509	
1100.62	0.11665994	0.11758858	
1100.82	0.11648231	0.11762206	
1101.02	0.11657047	0.11765553	
1101.22	0.11648244	0.11768899	
1101.42	0.11635082	0.11772245	
1101.62	0.11618558	0.11775589	
1101.82	0.11618408	0.11778932	
1102.02	0.11626015	0.11782275	
1102.22	0.11636976	0.11785617	
1102.42	0.11662289	0.11788957	
1102.62	0.11638834	0.11792297	
1102.82	0.11686684	0.11795636	
1103.02	0.11692964	0.11798974	
1103.22	0.11727205	0.11802311	
1103.42	0.11734255	0.11805647	
1103.62	0.11731295	0.11808982	
1103.82	0.11729801	0.11812316	
1104.02	0.11737194	0.1181565	
1104.22	0.11727794	0.11818982	
1104.42	0.11724785	0.11822313	
1104.62	0.11766006	0.11825644	
1104.82	0.11807246	0.11828974	
1105.02	0.11844484	0.11832302	
1105.22	0.11818302	0.1183563	
1105.42	0.11831804	0.11838957	
1105.62	0.11814616	0.11842283	
1105.82	0.11842592	0.11845608	
1106.02	0.11845634	0.11848932	
1106.22	0.11896537	0.11852255	
1106.42	0.11915991	0.11855578	
1106.62	0.11915523	0.11858899	
1106.82	0.11901932	0.11862219	
1107.02	0.11890939	0.11865539	
1107.22	0.11922043	0.11868858	
1107.42	0.11945462	0.11872175	
1107.62	0.1196183	0.11875492	
1107.82	0.12012287	0.11878808	
1108.02	0.12034313	0.11882123	
1108.22	0.12022556	0.11885437	
1108.42	0.12015271	0.1188875	
1108.62	0.12028198	0.11892062	
1108.82	0.12045878	0.11895373	
1109.02	0.12058685	0.11898684	
1109.22	0.12037297	0.11901993	
1109.42	0.12029306	0.11905302	
1109.62	0.12021403	0.11908609	
1109.82	0.12005471	0.11911916	
1110.02	0.11998565	0.11915222	
1110.22	0.11936397	0.11918527	
1110.42	0.11917693	0.11921831	
1110.62	0.11862715	0.11925134	
1110.82	0.11781365	0.11928436	
1111.02	0.11745304	0.11931737	
1111.22	0.11765729	0.11935037	
1111.42	0.11797035	0.11938337	
1111.62	0.11869811	0.11941635	
1111.82	0.11871227	0.11944933	
1112.02	0.11854311	0.11948229	
1112.22	0.11825224	0.11951525	
1112.42	0.11878171	0.1195482	
1112.62	0.11931564	0.11958114	
1112.82	0.11968627	0.11961407	
1113.02	0.11988974	0.11964699	
1113.22	0.11976324	0.1196799	
1113.42	0.11915611	0.1197128	
1113.62	0.11902273	0.1197457	
1113.82	0.11846169	0.11977858	
1114.02	0.1183737	0.11981146	
1114.22	0.11819967	0.11984432	
1114.42	0.11868779	0.11987718	
1114.62	0.11844745	0.11991003	
1114.82	0.11825612	0.11994287	
1115.02	0.11857941	0.1199757	
1115.22	0.11956777	0.12000852	
1115.42	0.11972461	0.12004133	
1115.62	0.12059589	0.12007413	
1115.82	0.12054934	0.12010693	
1116.02	0.12094416	0.12013971	
1116.22	0.12122733	0.12017249	
1116.42	0.12190907	0.12020525	
1116.62	0.12196332	0.12023801	
1116.82	0.12187846	0.12027076	
1117.02	0.12173854	0.1203035	
1117.22	0.12128239	0.12033623	
1117.42	0.12074315	0.12036895	
1117.62	0.1203551	0.12040166	
1117.82	0.12008378	0.12043437	
1118.02	0.11996022	0.12046706	
1118.22	0.11993542	0.12049974	
1118.42	0.11941926	0.12053242	
1118.62	0.11896402	0.12056509	
1118.82	0.11884253	0.12059775	
1119.02	0.11908374	0.12063039	
1119.22	0.11923501	0.12066303	
1119.42	0.118709	0.12069567	
1119.62	0.11912028	0.12072829	
1119.82	0.11888827	0.1207609	
1120.02	0.11868187	0.1207935	
1120.22	0.11869239	0.1208261	
1120.42	0.11917891	0.12085868	
1120.62	0.11979707	0.12089126	
1120.82	0.12006499	0.12092383	
1121.02	0.11980467	0.12095639	
1121.22	0.1197709	0.12098894	
1121.42	0.12027939	0.12102148	
1121.62	0.12035947	0.12105401	
1121.82	0.12039079	0.12108653	
1122.02	0.12066003	0.12111905	
1122.22	0.12040805	0.12115155	
1122.42	0.12059744	0.12118405	
1122.62	0.12104276	0.12121653	
1122.82	0.12168042	0.12124901	
1123.02	0.12213884	0.12128148	
1123.22	0.12155683	0.12131394	
1123.42	0.12123444	0.12134639	
1123.62	0.12116482	0.12137883	
1123.82	0.12111514	0.12141127	
1124.02	0.12087025	0.12144369	
1124.22	0.12111235	0.12147611	
1124.42	0.12104949	0.12150851	
1124.62	0.12117646	0.12154091	
1124.82	0.12092027	0.1215733	
1125.02	0.12039778	0.12160568	
1125.22	0.12087097	0.12163805	
1125.42	0.12073363	0.12167041	
1125.62	0.12112352	0.12170276	
1125.82	0.12135762	0.1217351	
1126.02	0.1221503	0.12176744	
1126.22	0.12219401	0.12179976	
1126.42	0.12297687	0.12183208	
1126.62	0.12274791	0.12186439	
1126.82	0.12298629	0.12189669	
1127.02	0.12282419	0.12192898	
1127.22	0.12227361	0.12196126	
1127.42	0.12271232	0.12199353	
1127.62	0.12316488	0.12202579	
1127.82	0.12364634	0.12205805	
1128.02	0.12318861	0.12209029	
1128.22	0.1225184	0.12212253	
1128.42	0.12194752	0.12215475	
1128.62	0.12196064	0.12218697	
1128.82	0.12214139	0.12221918	
1129.02	0.12181683	0.12225138	
1129.22	0.12196598	0.12228357	
1129.42	0.1219128	0.12231576	
1129.62	0.12237596	0.12234793	
1129.82	0.12256699	0.1223801	
1130.02	0.12248548	0.12241225	
1130.22	0.12218182	0.1224444	
1130.42	0.12205087	0.12247654	
1130.62	0.12175703	0.12250867	
1130.82	0.12205908	0.12254079	
1131.02	0.12204272	0.1225729	
1131.22	0.12253479	0.122605	
1131.42	0.12289325	0.1226371	
1131.62	0.12309137	0.12266918	
1131.82	0.12272611	0.12270126	
1132.02	0.12213972	0.12273332	
1132.22	0.12140517	0.12276538	
1132.42	0.12151383	0.12279743	
1132.62	0.12177748	0.12282947	
1132.82	0.12185749	0.12286151	
1133.02	0.12110923	0.12289353	
1133.22	0.12118834	0.12292554	
1133.42	0.1210051	0.12295755	
1133.62	0.12082952	0.12298954	
1133.82	0.12134722	0.12302153	
1134.02	0.12127554	0.12305351	
1134.22	0.12126796	0.12308548	
1134.42	0.12152589	0.12311744	
1134.62	0.12181821	0.12314939	
1134.82	0.12186162	0.12318134	
1135.02	0.12209669	0.12321327	
1135.22	0.12263654	0.1232452	
1135.42	0.12286121	0.12327711	
1135.62	0.12307104	0.12330902	
1135.82	0.12305402	0.12334092	
1136.02	0.12326933	0.12337281	
1136.22	0.12282777	0.12340469	
1136.42	0.1228726	0.12343657	
1136.62	0.12308658	0.12346843	
1136.82	0.1227095	0.12350029	
1137.02	0.12282011	0.12353213	
1137.22	0.12314857	0.12356397	
1137.42	0.1234004	0.1235958	
1137.62	0.12344472	0.12362762	
1137.82	0.12368399	0.12365943	
1138.02	0.12369021	0.12369123	
1138.22	0.12334426	0.12372302	
1138.42	0.12339779	0.12375481	
1138.62	0.12306014	0.12378659	
1138.82	0.12291857	0.12381835	
1139.02	0.12336858	0.12385011	
1139.22	0.1238194	0.12388186	
1139.42	0.12401583	0.1239136	
1139.62	0.12399511	0.12394533	
1139.82	0.12394829	0.12397706	
1140.02	0.12400268	0.12400877	
1140.22	0.1240807	0.12404048	
1140.42	0.12415777	0.12407217	
1140.62	0.12422419	0.12410386	
1140.82	0.12414066	0.12413554	
1141.02	0.12446398	0.12416721	
1141.22	0.12422064	0.12419887	
1141.42	0.12433585	0.12423053	
1141.62	0.12410643	0.12426217	
1141.82	0.12376221	0.12429381	
1142.02	0.12409501	0.12432543	
1142.22	0.12360223	0.12435705	
1142.42	0.12324688	0.12438866	
1142.62	0.12294112	0.12442026	
1142.82	0.1234914	0.12445186	
1143.02	0.1236309	0.12448344	
1143.22	0.12326159	0.12451501	
1143.42	0.12341815	0.12454658	
1143.62	0.12346644	0.12457814	
1143.82	0.1233951	0.12460968	
1144.02	0.12352295	0.12464122	
1144.22	0.12372707	0.12467275	
1144.42	0.12365652	0.12470428	
1144.62	0.12381648	0.12473579	
1144.82	0.1239622	0.12476729	
1145.02	0.12395474	0.12479879	
1145.22	0.12375831	0.12483028	
1145.42	0.12384438	0.12486176	
1145.62	0.12398281	0.12489323	
1145.82	0.12372543	0.12492469	
1146.02	0.12440098	0.12495614	
1146.22	0.12406328	0.12498758	
1146.42	0.12411922	0.12501902	
1146.62	0.12407487	0.12505045	
1146.82	0.1244808	0.12508186	
1147.02	0.12440428	0.12511327	
1147.22	0.12421201	0.12514467	
1147.42	0.12450214	0.12517606	
1147.62	0.12426242	0.12520745	
1147.82	0.12463837	0.12523882	
1148.02	0.12496609	0.12527019	
1148.22	0.12504801	0.12530154	
1148.42	0.12549805	0.12533289	
1148.62	0.12588734	0.12536423	
1148.82	0.12593827	0.12539556	
1149.02	0.12565758	0.12542689	
1149.22	0.12571354	0.1254582	
1149.42	0.12564793	0.1254895	
1149.62	0.12543155	0.1255208	
1149.82	0.12531684	0.12555209	
1150.02	0.1254785	0.12558337	
1150.22	0.1255192	0.12561464	
1150.42	0.12528385	0.1256459	
1150.62	0.12517784	0.12567715	
1150.82	0.12535558	0.1257084	
1151.02	0.12539432	0.12573963	
1151.22	0.12493058	0.12577086	
1151.42	0.12471367	0.12580208	
1151.62	0.12490863	0.12583329	
1151.82	0.1254823	0.12586449	
1152.02	0.12566778	0.12589568	
1152.22	0.12589771	0.12592687	
1152.42	0.12644565	0.12595804	
1152.62	0.12642182	0.12598921	
1152.82	0.12647339	0.12602037	
1153.02	0.12637576	0.12605152	
1153.22	0.12650507	0.12608266	
1153.42	0.12606244	0.12611379	
1153.62	0.12604843	0.12614491	
1153.82	0.12606951	0.12617603	
1154.02	0.12633514	0.12620713	
1154.22	0.1259889	0.12623823	
1154.42	0.12583922	0.12626932	
1154.62	0.12605236	0.1263004	
1154.82	0.12652907	0.12633147	
1155.02	0.1265666	0.12636254	
1155.22	0.12605376	0.12639359	
1155.42	0.12637461	0.12642464	
1155.62	0.12715879	0.12645568	
1155.82	0.1271337	0.12648671	
1156.02	0.1272434	0.12651773	
1156.22	0.12697541	0.12654874	
1156.42	0.12681301	0.12657974	
1156.62	0.12674463	0.12661074	
1156.82	0.12696417	0.12664172	
1157.02	0.12665425	0.1266727	
1157.22	0.12617579	0.12670367	
1157.42	0.12613575	0.12673463	
1157.62	0.12600068	0.12676558	
1157.82	0.1259034	0.12679653	
1158.02	0.12599496	0.12682746	
1158.22	0.12573741	0.12685839	
1158.42	0.126483	0.12688931	
1158.62	0.12718859	0.12692021	
1158.82	0.12779536	0.12695112	
1159.02	0.12762337	0.12698201	
1159.22	0.12769775	0.12701289	
1159.42	0.12802161	0.12704377	
1159.62	0.12833794	0.12707463	
1159.82	0.12722123	0.12710549	
1160.02	0.12707209	0.12713634	
1160.22	0.12679044	0.12716718	
1160.42	0.12663594	0.12719801	
1160.62	0.12669407	0.12722884	
1160.82	0.12638457	0.12725965	
1161.02	0.12570868	0.12729046	
1161.22	0.12548365	0.12732126	
1161.42	0.12569119	0.12735205	
1161.62	0.12581356	0.12738283	
1161.82	0.12613678	0.1274136	
1162.02	0.12623511	0.12744437	
1162.22	0.12648912	0.12747512	
1162.42	0.12755556	0.12750587	
1162.62	0.12804107	0.12753661	
1162.82	0.12818821	0.12756734	
1163.02	0.12845341	0.12759806	
1163.22	0.1288421	0.12762877	
1163.42	0.12914135	0.12765948	
1163.62	0.12939183	0.12769017	
1163.82	0.1288794	0.12772086	
1164.02	0.12923193	0.12775154	
1164.22	0.12894003	0.12778221	
1164.42	0.12819425	0.12781288	
1164.62	0.12780661	0.12784353	
1164.82	0.12762759	0.12787417	
1165.02	0.12786668	0.12790481	
1165.22	0.12815412	0.12793544	
1165.42	0.12795287	0.12796606	
1165.62	0.12787829	0.12799667	
1165.82	0.1279436	0.12802727	
1166.02	0.12818482	0.12805787	
1166.22	0.12790317	0.12808846	
1166.42	0.12843473	0.12811903	
1166.62	0.12851662	0.1281496	
1166.82	0.12886039	0.12818016	
1167.02	0.12914272	0.12821072	
1167.22	0.12952277	0.12824126	
1167.42	0.12960379	0.12827179	
1167.62	0.12932546	0.12830232	
1167.82	0.12959073	0.12833284	
1168.02	0.12906674	0.12836335	
1168.22	0.12896124	0.12839385	
1168.42	0.12826174	0.12842435	
1168.62	0.12828835	0.12845483	
1168.82	0.12885836	0.12848531	
1169.02	0.1289263	0.12851577	
1169.22	0.12855641	0.12854623	
1169.42	0.12814458	0.12857669	
1169.62	0.12776904	0.12860713	
1169.82	0.12781524	0.12863756	
1170.02	0.12804333	0.12866799	
1170.22	0.12818853	0.12869841	
1170.42	0.12885318	0.12872881	
1170.62	0.12902057	0.12875922	
1170.82	0.12885036	0.12878961	
1171.02	0.12915882	0.12881999	
1171.22	0.12925352	0.12885037	
1171.42	0.12955345	0.12888073	
1171.62	0.12945968	0.12891109	
1171.82	0.1296349	0.12894144	
1172.02	0.12902523	0.12897178	
1172.22	0.12956504	0.12900212	
1172.42	0.12909797	0.12903244	
1172.62	0.12914055	0.12906276	
1172.82	0.12939372	0.12909307	
1173.02	0.12905707	0.12912337	
1173.22	0.12895422	0.12915366	
1173.42	0.12860394	0.12918394	
1173.62	0.12850411	0.12921422	
1173.82	0.12906527	0.12924448	
1174.02	0.12966803	0.12927474	
1174.22	0.12987855	0.12930499	
1174.42	0.12952261	0.12933523	
1174.62	0.12943199	0.12936547	
1174.82	0.12978675	0.12939569	
1175.02	0.13019822	0.12942591	
1175.22	0.13026999	0.12945611	
1175.42	0.13008859	0.12948631	
1175.62	0.12963696	0.1295165	
1175.82	0.12961095	0.12954669	
1176.02	0.12945005	0.12957686	
1176.22	0.1294982	0.12960703	
1176.42	0.12942314	0.12963719	
1176.62	0.12952098	0.12966734	
1176.82	0.12937893	0.12969748	
1177.02	0.12927189	0.12972761	
1177.22	0.12941469	0.12975773	
1177.42	0.12928345	0.12978785	
1177.62	0.12974692	0.12981796	
1177.82	0.12976631	0.12984806	
1178.02	0.12985792	0.12987815	
1178.22	0.13020448	0.12990823	
1178.42	0.12999641	0.12993831	
1178.62	0.13068733	0.12996837	
1178.82	0.13119805	0.12999843	
1179.02	0.13130738	0.13002848	
1179.22	0.13122148	0.13005852	
1179.42	0.13132515	0.13008855	
1179.62	0.13182926	0.13011858	
1179.82	0.13173644	0.13014859	
1180.02	0.13183496	0.1301786	
1180.22	0.13162519	0.1302086	
1180.42	0.13189426	0.13023859	
1180.62	0.1316285	0.13026858	
1180.82	0.13111849	0.13029855	
1181.02	0.1309198	0.13032852	
1181.22	0.1307637	0.13035848	
1181.42	0.13061102	0.13038843	
1181.62	0.13044359	0.13041837	
1181.82	0.12981891	0.1304483	
1182.02	0.1297707	0.13047823	
1182.22	0.12956011	0.13050814	
1182.42	0.12933869	0.13053805	
1182.62	0.12958049	0.13056795	
1182.82	0.12967716	0.13059785	
1183.02	0.12964281	0.13062773	
1183.22	0.12973671	0.1306576	
1183.42	0.13060822	0.13068747	
1183.62	0.13105132	0.13071733	
1183.82	0.13140797	0.13074718	
1184.02	0.13162852	0.13077702	
1184.22	0.13168157	0.13080686	
1184.42	0.13209955	0.13083668	
1184.62	0.13193528	0.1308665	
1184.82	0.13195787	0.13089631	
1185.02	0.13193178	0.13092611	
1185.22	0.13219049	0.13095591	
1185.42	0.13202352	0.13098569	
1185.62	0.13203253	0.13101547	
1185.82	0.13154284	0.13104524	
1186.02	0.13183725	0.131075	
1186.22	0.13168797	0.13110475	
1186.42	0.13190245	0.13113449	
1186.62	0.13134882	0.13116423	
1186.82	0.13124578	0.13119395	
1187.02	0.13126807	0.13122367	
1187.22	0.13114877	0.13125338	
1187.42	0.13118257	0.13128309	
1187.62	0.13112176	0.13131278	
1187.82	0.13110661	0.13134247	
1188.02	0.13063027	0.13137215	
1188.22	0.13098459	0.13140181	
1188.42	0.13101391	0.13143148	
1188.62	0.13060696	0.13146113	
1188.82	0.13124411	0.13149077	
1189.02	0.1312942	0.13152041	
1189.22	0.1317124	0.13155004	
1189.42	0.13178813	0.13157966	
1189.62	0.13188559	0.13160927	
1189.82	0.13119505	0.13163888	
1190.02	0.13155866	0.13166847	
1190.22	0.13163996	0.13169806	
1190.42	0.13158044	0.13172764	
1190.62	0.13131803	0.13175721	
1190.82	0.13181658	0.13178678	
1191.02	0.13189646	0.13181633	
1191.22	0.13173665	0.13184588	
1191.42	0.1316859	0.13187542	
1191.62	0.13159182	0.13190495	
1191.82	0.13131045	0.13193447	
1192.02	0.13127241	0.13196398	
1192.22	0.13190644	0.13199349	
1192.42	0.13181173	0.13202299	
1192.62	0.13144927	0.13205248	
1192.82	0.13220361	0.13208196	
1193.02	0.13202392	0.13211143	
1193.22	0.13250995	0.1321409	
1193.42	0.13244041	0.13217035	
1193.62	0.13264665	0.1321998	
1193.82	0.13266581	0.13222924	
1194.02	0.133097	0.13225868	
1194.22	0.13324441	0.1322881	
1194.42	0.1329976	0.13231752	
1194.62	0.13331949	0.13234693	
1194.82	0.13310553	0.13237633	
1195.02	0.13261802	0.13240572	
1195.22	0.1326794	0.1324351	
1195.42	0.1323435	0.13246448	
1195.62	0.13171673	0.13249385	
1195.82	0.13137554	0.13252321	
1196.02	0.13115985	0.13255256	
1196.22	0.13133331	0.1325819	
1196.42	0.13066917	0.13261124	
1196.62	0.13039125	0.13264056	
1196.82	0.13062978	0.13266988	
1197.02	0.13031666	0.13269919	
1197.22	0.13070963	0.1327285	
1197.42	0.13089364	0.13275779	
1197.62	0.13141741	0.13278708	
1197.82	0.13124489	0.13281636	
1198.02	0.13122627	0.13284563	
1198.22	0.13136355	0.13287489	
1198.42	0.1315809	0.13290414	
1198.62	0.13227783	0.13293339	
1198.82	0.13213209	0.13296263	
1199.02	0.13268443	0.13299186	
1199.22	0.13335725	0.13302108	
1199.42	0.13352154	0.13305029	
1199.62	0.13352902	0.1330795	
1199.82	0.13371906	0.1331087	
1200.02	0.13331594	0.13313789	
1200.22	0.13343194	0.13316707	
1200.42	0.13289093	0.13319624	
1200.62	0.13254443	0.13322541	
1200.82	0.1323339	0.13325456	
1201.02	0.13238597	0.13328371	
1201.22	0.13256634	0.13331285	
1201.42	0.13213235	0.13334199	
1201.62	0.13192929	0.13337111	
1201.82	0.13198876	0.13340023	
1202.02	0.1322974	0.13342934	
1202.22	0.1323449	0.13345844	
1202.42	0.13242398	0.13348753	
1202.62	0.13247615	0.13351662	
1202.82	0.13238283	0.13354569	
1203.02	0.13295054	0.13357476	
1203.22	0.13321516	0.13360382	
1203.42	0.13328466	0.13363287	
1203.62	0.13350442	0.13366192	
1203.82	0.13407718	0.13369096	
1204.02	0.13388888	0.13371998	
1204.22	0.13352513	0.133749	
1204.42	0.13313457	0.13377802	
1204.62	0.13306906	0.13380702	
1204.82	0.13351419	0.13383602	
1205.02	0.13365832	0.13386501	
1205.22	0.1334005	0.13389399	
1205.42	0.13335158	0.13392296	
1205.62	0.1337624	0.13395192	
1205.82	0.13430358	0.13398088	
1206.02	0.13408081	0.13400983	
1206.22	0.13382753	0.13403877	
1206.42	0.13350623	0.1340677	
1206.62	0.13317605	0.13409663	
1206.82	0.13335271	0.13412554	
1207.02	0.13346435	0.13415445	
1207.22	0.13335858	0.13418335	
1207.42	0.13344381	0.13421224	
1207.62	0.13397693	0.13424113	
1207.82	0.13384076	0.13427	
1208.02	0.13320331	0.13429887	
1208.22	0.13273521	0.13432773	
1208.42	0.13274565	0.13435659	
1208.62	0.13278228	0.13438543	
1208.82	0.13262311	0.13441427	
1209.02	0.13278532	0.1344431	
1209.22	0.13285901	0.13447192	
1209.42	0.13332001	0.13450073	
1209.62	0.13376536	0.13452953	
1209.82	0.13403852	0.13455833	
1210.02	0.13391291	0.13458712	
1210.22	0.13404123	0.1346159	
1210.42	0.13402363	0.13464467	
1210.62	0.13384792	0.13467344	
1210.82	0.13432249	0.13470219	
1211.02	0.13431586	0.13473094	
1211.22	0.1347517	0.13475968	
1211.42	0.13478949	0.13478842	
1211.62	0.13486847	0.13481714	
1211.82	0.13464235	0.13484586	
1212.02	0.13485141	0.13487457	
1212.22	0.13520305	0.13490327	
1212.42	0.13487887	0.13493196	
1212.62	0.13445757	0.13496065	
1212.82	0.13461955	0.13498933	
1213.02	0.13513309	0.135018	
1213.22	0.13538228	0.13504666	
1213.42	0.13538487	0.13507531	
1213.62	0.1355083	0.13510396	
1213.82	0.13535861	0.13513259	
1214.02	0.13541403	0.13516122	
1214.22	0.13555397	0.13518985	
1214.42	0.13584912	0.13521846	
1214.62	0.13611211	0.13524707	
1214.82	0.136203	0.13527566	
1215.02	0.13565976	0.13530426	
1215.22	0.13553977	0.13533284	
1215.42	0.13453942	0.13536141	
1215.62	0.13450704	0.13538998	
1215.82	0.13433754	0.13541854	
1216.02	0.13415496	0.13544709	
1216.22	0.13437295	0.13547563	
1216.42	0.13424924	0.13550417	
1216.62	0.13424671	0.13553269	
1216.82	0.13454469	0.13556121	
1217.02	0.13509538	0.13558972	
1217.22	0.1352843	0.13561823	
1217.42	0.13540242	0.13564672	
1217.62	0.13535825	0.13567521	
1217.82	0.13571894	0.13570369	
1218.02	0.13623649	0.13573216	
1218.22	0.13681727	0.13576063	
1218.42	0.13701906	0.13578908	
1218.62	0.13685363	0.13581753	
1218.82	0.13618759	0.13584597	
1219.02	0.13596339	0.13587441	
1219.22	0.13577353	0.13590283	
1219.42	0.1355721	0.13593125	
1219.62	0.13589836	0.13595966	
1219.82	0.13579996	0.13598806	
1220.02	0.13559423	0.13601645	
1220.22	0.13571812	0.13604484	
1220.42	0.13569594	0.13607321	
1220.62	0.13546935	0.13610158	
1220.82	0.13564039	0.13612995	
1221.02	0.13598224	0.1361583	
1221.22	0.1357409	0.13618665	
1221.42	0.13601656	0.13621498	
1221.62	0.13581219	0.13624332	
1221.82	0.13625671	0.13627164	
1222.02	0.13638592	0.13629995	
1222.22	0.13640443	0.13632826	
1222.42	0.13635555	0.13635656	
1222.62	0.13666611	0.13638485	
1222.82	0.13684635	0.13641313	
1223.02	0.13718367	0.13644141	
1223.22	0.13730188	0.13646968	
1223.42	0.13728015	0.13649794	
1223.62	0.13723896	0.13652619	
1223.82	0.13726734	0.13655444	
1224.02	0.13688756	0.13658267	
1224.22	0.13697572	0.1366109	
1224.42	0.13681088	0.13663912	
1224.62	0.13623678	0.13666734	
1224.82	0.13575262	0.13669554	
1225.02	0.13536174	0.13672374	
1225.22	0.13575952	0.13675193	
1225.42	0.13595118	0.13678011	
1225.62	0.13634209	0.13680829	
1225.82	0.13669488	0.13683645	
1226.02	0.13707848	0.13686461	
1226.22	0.13753392	0.13689276	
1226.42	0.13840478	0.13692091	
1226.62	0.13871319	0.13694904	
1226.82	0.13886408	0.13697717	
1227.02	0.13902768	0.13700529	
1227.22	0.13933391	0.1370334	
1227.42	0.13910853	0.13706151	
1227.62	0.139087	0.1370896	
1227.82	0.13892847	0.13711769	
1228.02	0.13854251	0.13714577	
1228.22	0.13832513	0.13717384	
1228.42	0.13757681	0.13720191	
1228.62	0.13673894	0.13722997	
1228.82	0.13628027	0.13725802	
1229.02	0.13577804	0.13728606	
1229.22	0.13609221	0.13731409	
1229.42	0.13593585	0.13734212	
1229.62	0.13606462	0.13737014	
1229.82	0.13616121	0.13739815	
1230.02	0.13632248	0.13742616	
1230.22	0.13688445	0.13745415	
1230.42	0.13721932	0.13748214	
1230.62	0.13731997	0.13751012	
1230.82	0.13775135	0.13753809	
1231.02	0.13791963	0.13756606	
1231.22	0.1377071	0.13759401	
1231.42	0.13770663	0.13762196	
1231.62	0.13780305	0.1376499	
1231.82	0.13803599	0.13767784	
1232.02	0.13818179	0.13770576	
1232.22	0.13838291	0.13773368	
1232.42	0.13827822	0.13776159	
1232.62	0.13829062	0.1377895	
1232.82	0.13801475	0.13781739	
1233.02	0.13838241	0.13784528	
1233.22	0.1388564	0.13787316	
1233.42	0.13851346	0.13790103	
1233.62	0.13878744	0.1379289	
1233.82	0.13924271	0.13795675	
1234.02	0.13942803	0.1379846	
1234.22	0.13967233	0.13801244	
1234.42	0.13943892	0.13804028	
1234.62	0.13956807	0.1380681	
1234.82	0.13951277	0.13809592	
1235.02	0.13901987	0.13812373	
