Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.000629504735075646	
Error Kobs	6.13650589521251E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
739.42	0.46537918	0.46439229	
739.62	0.46632939	0.46475689	
739.82	0.46717828	0.46512099	
740.02	0.46729977	0.46548461	
740.22	0.46817884	0.46584774	
740.42	0.46859011	0.46621039	
740.62	0.4694926	0.46657255	
740.82	0.47030125	0.46693422	
741.02	0.47063745	0.46729541	
741.22	0.47132871	0.46765612	
741.42	0.47118824	0.46801635	
741.62	0.47109207	0.46837609	
741.82	0.47179604	0.46873535	
742.02	0.4716448	0.46909413	
742.22	0.47196167	0.46945244	
742.42	0.47229247	0.46981026	
742.62	0.4726988	0.4701676	
742.82	0.47275861	0.47052447	
743.02	0.47335889	0.47088086	
743.22	0.47361569	0.47123677	
743.42	0.47389748	0.4715922	
743.62	0.47421426	0.47194716	
743.82	0.47412985	0.47230165	
744.02	0.47431221	0.47265566	
744.22	0.47583527	0.47300919	
744.42	0.47632023	0.47336226	
744.62	0.47721065	0.47371485	
744.82	0.47773365	0.47406697	
745.02	0.47809329	0.47441861	
745.22	0.47844199	0.47476979	
745.42	0.47836709	0.4751205	
745.62	0.47871941	0.47547074	
745.82	0.47885606	0.47582051	
746.02	0.47863332	0.47616981	
746.22	0.47862197	0.47651865	
746.42	0.4787833	0.47686701	
746.62	0.4789046	0.47721492	
746.82	0.4787846	0.47756235	
747.02	0.47897781	0.47790932	
747.22	0.47891731	0.47825583	
747.42	0.47976709	0.47860187	
747.62	0.48066289	0.47894746	
747.82	0.48147579	0.47929257	
748.02	0.48218656	0.47963723	
748.22	0.48347001	0.47998143	
748.42	0.48383729	0.48032516	
748.62	0.48429768	0.48066844	
748.82	0.4844753	0.48101125	
749.02	0.48436499	0.48135361	
749.22	0.48449871	0.48169551	
749.42	0.48459746	0.48203695	
749.62	0.48500278	0.48237793	
749.82	0.48469957	0.48271846	
750.02	0.48477096	0.48305854	
750.22	0.48466546	0.48339815	
750.42	0.48548585	0.48373732	
750.62	0.48571358	0.48407603	
750.82	0.48598096	0.48441428	
751.02	0.48619456	0.48475209	
751.22	0.48670199	0.48508944	
751.42	0.48749901	0.48542634	
751.62	0.48838473	0.48576279	
751.82	0.48843214	0.48609879	
752.02	0.48835809	0.48643434	
752.22	0.48878203	0.48676944	
752.42	0.4891911	0.48710409	
752.62	0.4891172	0.4874383	
752.82	0.48992363	0.48777206	
753.02	0.49050646	0.48810537	
753.22	0.49130831	0.48843823	
753.42	0.49232928	0.48877065	
753.62	0.49266423	0.48910263	
753.82	0.49294322	0.48943416	
754.02	0.49333342	0.48976525	
754.22	0.49375168	0.49009589	
754.42	0.4948096	0.49042609	
754.62	0.49550454	0.49075585	
754.82	0.49551022	0.49108517	
755.02	0.49577388	0.49141405	
755.22	0.4963361	0.49174249	
755.42	0.49708855	0.49207049	
755.62	0.49721862	0.49239805	
755.82	0.49737768	0.49272517	
756.02	0.49796174	0.49305186	
756.22	0.49812862	0.4933781	
756.42	0.49869565	0.49370392	
756.62	0.49878841	0.49402929	
756.82	0.49894624	0.49435423	
757.02	0.49894045	0.49467873	
757.22	0.49935929	0.4950028	
757.42	0.49985246	0.49532644	
757.62	0.49934382	0.49564965	
757.82	0.49961454	0.49597242	
758.02	0.49923931	0.49629476	
758.22	0.49973822	0.49661667	
758.42	0.50038595	0.49693814	
758.62	0.50008853	0.49725919	
758.82	0.49999789	0.49757981	
759.02	0.50060713	0.4979	
759.22	0.50152137	0.49821976	
759.42	0.50215299	0.49853909	
759.62	0.50284534	0.498858	
759.82	0.50337503	0.49917648	
760.02	0.50351302	0.49949453	
760.22	0.50354415	0.49981216	
760.42	0.50409334	0.50012936	
760.62	0.50428967	0.50044614	
760.82	0.50420455	0.50076249	
761.02	0.50456663	0.50107842	
761.22	0.50453551	0.50139393	
761.42	0.50418759	0.50170901	
761.62	0.5036675	0.50202368	
761.82	0.50393715	0.50233792	
762.02	0.5039237	0.50265175	
762.22	0.50388568	0.50296515	
762.42	0.50395176	0.50327813	
762.62	0.50418733	0.5035907	
762.82	0.50513132	0.50390284	
763.02	0.50619322	0.50421457	
763.22	0.50727014	0.50452588	
763.42	0.50821844	0.50483678	
763.62	0.50888426	0.50514726	
763.82	0.50910458	0.50545732	
764.02	0.50969608	0.50576697	
764.22	0.51056481	0.50607621	
764.42	0.51141258	0.50638503	
764.62	0.5116527	0.50669344	
764.82	0.51188486	0.50700143	
