Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.28422576065814E-49	
Error Kobs	2.54986016066768E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
764.42	0.23774801	0.24940166	
764.62	0.23796097	0.24963609	
764.82	0.23833431	0.24986973	
765.02	0.23878084	0.25010259	
765.22	0.23894872	0.25033466	
765.42	0.23921344	0.25056596	
765.62	0.23973026	0.25079648	
765.82	0.24071151	0.25102624	
766.02	0.24150098	0.25125524	
766.22	0.24178037	0.25148348	
766.42	0.24242152	0.25171097	
766.62	0.24247792	0.25193771	
766.82	0.24305798	0.25216371	
767.02	0.24345171	0.25238897	
767.22	0.24334419	0.2526135	
767.42	0.24333706	0.25283731	
767.62	0.24315607	0.25306039	
767.82	0.24329602	0.25328275	
768.02	0.24363356	0.2535044	
768.22	0.2439288	0.25372533	
768.42	0.24442679	0.25394557	
768.62	0.24464605	0.2541651	
768.82	0.24548345	0.25438394	
769.02	0.24574676	0.25460209	
769.22	0.24570999	0.25481955	
769.42	0.24614056	0.25503632	
769.62	0.24669583	0.25525242	
769.82	0.247128	0.25546785	
770.02	0.24683083	0.25568261	
770.22	0.2466408	0.2558967	
770.42	0.24690527	0.25611013	
770.62	0.24677378	0.2563229	
770.82	0.2472343	0.25653502	
771.02	0.24776456	0.2567465	
771.22	0.24815069	0.25695732	
771.42	0.24832293	0.25716751	
771.62	0.24857065	0.25737706	
771.82	0.24947767	0.25758598	
772.02	0.24994418	0.25779428	
772.22	0.2503816	0.25800194	
772.42	0.25096527	0.25820899	
772.62	0.25158009	0.25841542	
772.82	0.25205449	0.25862124	
773.02	0.25185991	0.25882645	
773.22	0.25215961	0.25903105	
773.42	0.25299633	0.25923505	
773.62	0.25322771	0.25943846	
773.82	0.25343826	0.25964127	
774.02	0.2535933	0.25984349	
774.22	0.25385168	0.26004512	
774.42	0.25412237	0.26024618	
774.62	0.25373257	0.26044665	
774.82	0.254445	0.26064655	
775.02	0.25492956	0.26084587	
775.22	0.25423005	0.26104463	
775.42	0.25391915	0.26124282	
775.62	0.25404994	0.26144045	
775.82	0.2545391	0.26163752	
776.02	0.25424373	0.26183404	
776.22	0.25475418	0.26203001	
776.42	0.25529314	0.26222543	
776.62	0.25593459	0.2624203	
776.82	0.25659646	0.26261464	
777.02	0.25727284	0.26280843	
777.22	0.25851812	0.26300169	
777.42	0.25933008	0.26319442	
777.62	0.25992598	0.26338663	
777.82	0.26037772	0.2635783	
778.02	0.26064663	0.26376946	
778.22	0.26062392	0.2639601	
778.42	0.26078654	0.26415022	
778.62	0.26093594	0.26433983	
778.82	0.26069405	0.26452893	
779.02	0.26065151	0.26471752	
779.22	0.26019985	0.26490561	
779.42	0.26011868	0.2650932	
779.62	0.25977	0.2652803	
779.82	0.25978781	0.2654669	
780.02	0.2595987	0.26565301	
780.22	0.25996278	0.26583863	
780.42	0.26055843	0.26602377	
780.62	0.26115342	0.26620842	
780.82	0.2617654	0.26639259	
781.02	0.26262112	0.26657629	
781.22	0.26323523	0.26675951	
781.42	0.26346822	0.26694227	
781.62	0.26370116	0.26712455	
781.82	0.26359076	0.26730637	
782.02	0.26357429	0.26748773	
782.22	0.26406518	0.26766863	
782.42	0.26428603	0.26784907	
782.62	0.26447783	0.26802905	
782.82	0.26449123	0.26820858	
783.02	0.26537436	0.26838767	
783.22	0.26531012	0.26856631	
783.42	0.26519694	0.2687445	
783.62	0.2647891	0.26892225	
783.82	0.26506287	0.26909957	
784.02	0.26514487	0.26927644	
784.22	0.26517774	0.26945289	
784.42	0.26551588	0.2696289	
784.62	0.26532221	0.26980449	
784.82	0.26548936	0.26997964	
