Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	3.00649754100273E-47	
Error Kobs	2.71148526510491E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
827.82	0.28897894	0.27916451	
828.02	0.28916156	0.27926413	
828.22	0.28891572	0.27936364	
828.42	0.28875099	0.27946304	
828.62	0.28871968	0.27956234	
828.82	0.28870633	0.27966153	
829.02	0.28881722	0.27976061	
829.22	0.28890477	0.27985959	
829.42	0.28917071	0.27995846	
829.62	0.2891125	0.28005723	
829.82	0.28900157	0.28015589	
830.02	0.28890204	0.28025444	
830.22	0.28933106	0.2803529	
830.42	0.28980251	0.28045124	
830.62	0.29064948	0.28054949	
830.82	0.29113029	0.28064762	
831.02	0.29182374	0.28074566	
831.22	0.29218094	0.28084359	
831.42	0.29240881	0.28094142	
831.62	0.29277321	0.28103914	
831.82	0.29260841	0.28113676	
832.02	0.29252956	0.28123428	
832.22	0.29221306	0.2813317	
832.42	0.29219937	0.28142901	
832.62	0.29227685	0.28152622	
832.82	0.29187352	0.28162333	
833.02	0.29170769	0.28172034	
833.22	0.29151416	0.28181725	
833.42	0.29188354	0.28191405	
833.62	0.29105708	0.28201075	
833.82	0.29045024	0.28210736	
834.02	0.2909019	0.28220386	
834.22	0.29137678	0.28230026	
834.42	0.29202793	0.28239656	
834.62	0.29271352	0.28249276	
834.82	0.29314011	0.28258887	
835.02	0.2940041	0.28268487	
835.22	0.29409453	0.28278077	
835.42	0.29417204	0.28287657	
835.62	0.29398577	0.28297228	
835.82	0.29345548	0.28306788	
836.02	0.29362389	0.28316339	
836.22	0.29358681	0.2832588	
836.42	0.2935729	0.28335411	
836.62	0.29353108	0.28344932	
836.82	0.29338811	0.28354443	
837.02	0.29392029	0.28363945	
837.22	0.29387043	0.28373436	
837.42	0.29388679	0.28382919	
837.62	0.29397297	0.28392391	
837.82	0.29446047	0.28401854	
838.02	0.29469297	0.28411306	
838.22	0.29503958	0.2842075	
838.42	0.29541941	0.28430183	
838.62	0.29577542	0.28439607	
838.82	0.29618466	0.28449022	
839.02	0.2960382	0.28458427	
839.22	0.29581336	0.28467822	
839.42	0.29568204	0.28477207	
839.62	0.29480113	0.28486583	
839.82	0.29444259	0.2849595	
840.02	0.29473983	0.28505307	
840.22	0.29453615	0.28514655	
840.42	0.2943329	0.28523993	
840.62	0.29377126	0.28533321	
840.82	0.29351668	0.2854264	
841.02	0.29333073	0.2855195	
841.22	0.29353066	0.28561251	
841.42	0.2940324	0.28570541	
841.62	0.29437958	0.28579823	
841.82	0.29449671	0.28589095	
842.02	0.29453332	0.28598358	
842.22	0.2950769	0.28607611	
842.42	0.29549557	0.28616856	
842.62	0.2965076	0.28626091	
842.82	0.29727028	0.28635316	
843.02	0.29706786	0.28644532	
843.22	0.29754437	0.2865374	
843.42	0.29801684	0.28662937	
843.62	0.29763317	0.28672126	
843.82	0.29854679	0.28681305	
844.02	0.29904791	0.28690476	
844.22	0.29892808	0.28699637	
844.42	0.29851859	0.28708788	
844.62	0.29780028	0.28717931	
844.82	0.29803538	0.28727065	
845.02	0.29840083	0.28736189	
845.22	0.29853565	0.28745305	
845.42	0.29845558	0.28754411	
845.62	0.29840091	0.28763508	
845.82	0.2983284	0.28772596	
846.02	0.29799235	0.28781675	
846.22	0.29770406	0.28790745	
846.42	0.29771404	0.28799806	
846.62	0.29815195	0.28808858	
846.82	0.29820104	0.28817901	
847.02	0.29774107	0.28826935	
847.22	0.29828786	0.2883596	
847.42	0.29923543	0.28844977	
847.62	0.2989309	0.28853984	
847.82	0.29921705	0.28862982	
848.02	0.29894665	0.28871972	
848.22	0.29887486	0.28880952	
